blink_rate,gaze_center,head_angle,face_detected,typing_speed,mouse_movement,mouse_click_rate,idle_time,label
0,1,-0.062,0,5.721069367914265,3.6113283939269785,1.24,6.747967350048387,Absent
0,0,0.178,1,1.4094689516014676,2.9132092031988694,2.26,10.053436272117674,High
0,1,0.179,1,0.0,0.9125488713118546,1.06,7.450047252078638,High
0,0,0.101,1,1.7595825206411009,2.712615064028921,0.26,12.430882402425896,Medium
1,0,0.221,0,1.1421913787170528,0.0,2.88,2.1986562249811863,Absent
0,1,-0.179,1,5.3412652789306225,4.843305147937052,1.35,9.201809436496745,Low
0,0,0.247,1,0.4227387475462139,2.141773173193672,1.33,4.836115975151909,High
0,1,-0.148,0,1.8580239662929303,4.244910266861243,1.01,6.88743481787096,Absent
1,1,0.22,1,4.154331187816354,4.094064844898377,0.72,11.898728069529952,High
0,0,0.276,0,1.726433803584728,3.8959388568697886,0.73,11.647557714187096,Absent
0,0,-0.186,0,3.2798985852971216,2.5441038273069085,0.43,3.122995195516658,Absent
0,1,-0.263,0,1.2658342256441415,4.598068903152749,0.56,8.656619523709496,Absent
1,0,0.277,1,5.118809762446793,5.238669635243605,2.93,8.322177082626359,High
1,0,0.223,0,4.169502983915204,0.4762843655127067,0.9,7.496803469997245,Absent
0,0,-0.143,1,0.8412739677424483,1.1355061222431868,1.13,1.2762818521593877,Medium
1,0,-0.139,1,5.436846295114171,2.049870960205034,1.09,4.245145763455991,Medium
1,1,-0.074,0,1.2068587413328775,3.90081806305668,1.34,8.722979611108848,Absent
0,0,-0.235,0,5.8100656308532415,5.134165038583856,1.89,3.7871115012146364,Absent
0,0,0.018,0,0.6329595430965063,0.02144775532326154,2.44,8.405958920644679,Absent
1,1,0.219,0,3.161540613686345,3.3786265254630083,0.05,8.892198351920651,Absent
1,1,0.148,0,2.505696729499428,1.3025738249286916,0.94,8.084896313663943,Absent
1,0,0.094,0,2.2930367103190954,3.478708892051727,0.93,11.815395573291232,Absent
1,0,-0.285,0,0.22968347029068747,0.0,0.86,11.041817967577861,Absent
1,0,-0.015,0,5.49871716505408,0.5941405895758465,1.98,1.438261679332522,Absent
0,1,-0.164,0,3.1758414283201675,3.784048569774618,1.0,0.0,Absent
1,0,0.292,1,5.047152587836136,1.1982504038451154,1.46,12.144580345243734,High
0,0,0.052,0,3.912560739128967,4.075813300220031,0.44,2.0488208192916524,Absent
0,1,0.282,0,3.438161213786115,2.8449675157087344,1.16,7.400697258709263,Absent
0,0,0.172,1,1.2897617846938711,2.678573379533433,0.19,2.89074601770661,Medium
0,1,-0.252,1,1.5869837902181558,4.2811374988405575,0.08,9.315441634283795,High
0,1,0.295,1,2.9994313285640564,0.003681167807409194,0.43,1.6182288279039576,Low
1,0,0.285,0,4.969861516858345,2.4115226562377936,1.73,3.321243164512619,Absent
1,0,-0.079,1,0.8452277822684513,3.9394997569956782,0.14,6.752705128577877,High
0,1,0.27,1,4.2979401563250486,1.77544262780691,1.61,2.2794296187247673,Medium
1,0,0.095,0,3.7440142143830752,2.3195596224669566,2.36,11.73556819339694,Absent
0,0,0.035,1,4.78085769619157,2.745403962838136,1.47,2.603591921272561,Medium
0,0,-0.228,1,1.3502723884575392,0.7157196445831615,2.62,1.133212874277274,High
1,0,-0.189,0,1.8353295648156354,4.107991421235083,2.9,4.557016406699901,Absent
0,0,-0.026,0,4.687040033612321,2.499029278690939,0.14,5.505797712994568,Absent
0,1,0.068,1,5.48594885584407,4.6415284472662535,1.08,2.3808690188967447,Low
0,1,0.262,1,4.802245733422713,4.398970153876046,0.0,8.307641104262956,High
1,1,0.207,1,1.1192592927594962,2.94079315525249,2.33,0.3145424424317629,Medium
1,0,0.091,0,2.2309454972551492,4.402214211956048,2.06,0.8050171873323986,Absent
0,1,0.132,0,5.6538256942864855,3.755213663123066,1.21,3.26151401128317,Absent
0,0,-0.012,0,4.956045641637061,3.251722454750868,1.67,10.021610550688457,Absent
1,0,-0.117,0,0.30128233328858,1.9271231770970296,1.3,12.473425652665306,Absent
0,1,0.068,1,3.9563582878433614,3.8868660080976056,0.61,10.21048059462053,Medium
0,0,-0.196,1,5.047750217674507,4.7131961460455924,2.54,5.995729140475325,Medium
0,0,0.004,0,3.246143933141841,1.364054865486911,2.46,5.841350356921686,Absent
1,1,-0.146,0,4.121393835925331,0.6454738132950778,0.73,1.4158815841796457,Absent
1,0,-0.109,1,1.952419207591587,4.652691513129249,0.69,3.9365973743714564,High
0,0,-0.073,0,5.815432404728906,3.9522551981146576,1.55,11.560093309963731,Absent
0,0,0.009,1,5.0432558150471785,0.39565365995458357,0.42,2.38327366681201,Medium
0,0,0.062,0,0.4786357461701167,2.0931288252268447,0.59,5.254345525372368,Absent
0,0,0.04,0,0.4678807342060147,2.5717516447054756,2.23,8.66435041204771,Absent
1,0,-0.136,0,4.106893564998526,4.754838505743088,1.61,7.936573766967752,Absent
1,1,-0.207,0,3.506989701098772,0.16453366935697,2.03,3.858940751035785,Absent
1,1,0.122,1,4.9662450738147825,3.8470135436429125,1.51,3.7483027584070165,High
1,0,0.148,0,2.4075902180261406,0.33685316917707303,2.05,10.787977260551157,Absent
0,0,0.128,0,1.989159023382192,0.5079825765062774,2.54,5.489242030653454,Absent
0,0,-0.114,0,4.564017719577287,4.5378613174226565,0.34,6.65304827007739,Absent
0,0,0.147,0,0.3135057597992946,0.0,2.87,2.953467339512573,Absent
0,0,-0.089,0,1.204267980944477,0.5405977283924928,1.11,6.442012267364142,Absent
0,1,-0.185,1,2.743901699668449,2.3785073707960755,0.74,9.922828554017576,Medium
1,0,0.022,0,2.0256076370759826,3.247569986051634,0.02,2.6970474283438426,Absent
1,0,-0.216,1,4.703098147517158,0.6914264749709671,0.8,6.949998111246606,High
0,1,-0.196,1,1.0548811554547295,1.4744285499735783,0.21,2.34216646526675,Medium
1,0,-0.193,0,2.6605116603673213,1.5666317138310188,0.46,2.9725689510133098,Absent
0,0,-0.178,1,2.0741507934071457,3.641541730380595,0.04,6.866496962613934,High
1,1,-0.3,0,1.6545719687135496,0.6129925118855291,2.95,5.5485677474842525,Absent
0,0,0.047,1,5.303913792047919,2.3450385629076624,1.84,0.8043802592024529,Low
1,0,-0.032,0,2.4157444118054583,0.7562958660693597,1.59,1.0974073002955806,Absent
1,1,0.203,0,0.0,4.626293121697786,0.28,10.720925505266118,Absent
1,0,-0.134,1,3.2376703194552974,5.132191893892059,0.97,10.06647147118871,High
0,1,0.177,1,4.001291477579426,3.5679043904434957,0.46,7.549898101893826,Medium
0,1,-0.176,0,4.900059731671561,0.5520448777628008,0.69,0.0,Absent
0,0,-0.004,1,5.682089866584768,3.470285464606058,0.3,11.217642256276026,Medium
1,1,0.191,1,3.292813697849348,4.183656448407233,2.26,4.801698547856191,High
1,0,-0.071,0,1.0376553234885177,1.91830171521249,0.32,7.272061561086527,Absent
0,0,-0.268,1,4.362323575913036,4.833520992722228,0.99,11.22265815286571,High
0,1,-0.3,1,5.2140824932706025,4.4227753943985535,0.62,3.9568483407712103,Medium
1,0,0.113,1,1.1436309161864573,0.6685300427557797,2.0,0.13404998629353385,High
1,0,0.044,1,4.379174747892946,0.5298666551593614,0.8,1.5707845556960849,Medium
1,0,0.201,1,2.5520699094397505,1.1838167019692183,0.78,8.014631708397106,High
0,1,0.217,0,1.8699857333146146,1.5000709779669315,1.84,10.402982631848737,Absent
1,0,-0.203,0,1.1047115852879292,2.8272126001498927,0.99,5.537675043035664,Absent
0,1,-0.263,1,3.755846054271673,3.5943049843815276,1.33,6.713231713504926,Medium
0,0,-0.098,1,4.754387297340037,2.982983752304135,1.19,6.016276470121318,High
0,0,0.226,1,2.8842304155402108,4.44067841384252,2.35,3.112785405303087,High
0,0,-0.233,0,2.2490772079383907,2.0450207539388954,1.19,11.752211489154595,Absent
0,1,-0.205,0,5.600501390824346,2.1079548540323545,0.48,6.4439091209864605,Absent
0,0,-0.16,1,0.7652727229858836,2.1772337637251518,1.76,10.165974712969527,High
1,1,-0.249,0,3.418717424303612,0.2192079904653248,1.12,4.271040149621569,Absent
1,1,0.122,0,0.0,0.2821467016375453,1.75,6.409226174573728,Absent
1,0,0.205,1,3.222202299668643,1.727871656043235,1.91,2.4508062181983234,Medium
0,1,0.22,0,5.020949443157967,4.382719151597786,2.45,8.331513522851823,Absent
1,0,0.032,1,0.0,1.8149017606873912,2.02,7.823022501500588,High
1,0,-0.187,1,2.9729874862703127,2.2615718869949566,0.53,11.532901807980156,High
0,0,-0.206,0,0.43418147547644925,2.3635558415890285,2.9,5.715735517318249,Absent
0,1,0.105,0,2.426187062315793,3.6088743706573627,2.88,6.318826256994354,Absent
0,1,-0.075,0,3.6820471719675245,1.2083879445490722,1.97,1.5336124616432927,Absent
0,1,0.032,0,3.982520213778082,0.7425302647027471,2.56,10.251789810150147,Absent
1,0,0.062,0,2.2847418220699836,3.402909838196619,2.2,2.2525109674168537,Absent
1,1,0.08,1,0.983167705975002,3.2929605572497493,1.83,9.485105936607916,High
1,0,0.291,1,1.228777126868549,3.81537721247581,1.86,4.30820631322864,High
1,1,0.099,1,0.9048862870083375,4.214536926087875,1.18,9.106947650340851,Medium
1,1,0.171,1,1.5031711187178027,4.250136694282562,0.58,9.62639461773174,Medium
1,0,-0.235,0,1.7347863397926861,0.31753786907147397,0.62,8.95100946188805,Absent
0,0,-0.02,0,0.6386170809987253,3.76740155779271,0.52,3.1212364032209705,Absent
0,1,0.083,1,2.3349290897342945,3.1814102111162326,2.99,10.797956373709532,Low
1,0,0.018,1,1.236062593156262,1.185125319648683,2.32,11.771037892623585,High
0,0,-0.134,1,1.7489885208680542,3.735403561061958,1.25,11.482747911429907,High
0,0,0.214,0,1.6933188890538633,3.778394546568056,2.99,11.484594403442765,Absent
0,1,0.234,1,0.5101764596122615,3.731000373083303,0.26,0.08439892179997749,Low
1,1,0.284,0,1.5681299174600993,4.9912188979417405,1.13,10.752313567816145,Absent
1,0,0.245,0,5.744375127639704,3.799113903898848,0.65,10.216080676575428,Absent
0,0,0.088,1,5.621923901423661,0.8898295751513272,2.4,7.622147458098091,Medium
0,0,0.036,0,1.5802607708121237,1.1625082422836417,2.27,0.0,Absent
1,0,-0.116,1,4.182879173505513,0.9993652226068688,1.42,6.160524620092047,High
1,0,0.241,1,0.6059994229352936,2.081726674707341,2.69,0.9898586599355357,High
0,0,-0.207,1,0.23361872826948982,2.340482237722293,1.43,1.4374353409926155,Medium
1,0,0.114,0,2.015850031833863,4.715268275421899,1.87,3.7174416612244294,Absent
1,1,-0.257,1,0.902649377941084,1.2273450786997264,1.61,5.25850934360181,High
0,1,0.046,0,0.0,1.7570230528403354,2.77,0.7159478152430641,Absent
0,0,-0.275,0,4.043431519689376,2.374865829343036,0.43,5.2894835637077975,Absent
0,0,-0.281,0,5.2452933961240085,4.4532054477902046,1.41,9.383128129044819,Absent
0,0,0.244,0,0.4703688952515122,4.1949150031204,1.7,8.943782675512534,Absent
1,1,-0.012,0,4.90822063295878,3.7110060669017537,0.41,3.1425099978953406,Absent
1,0,-0.267,0,5.96247884999161,4.106955044287001,2.8,8.53642274845421,Absent
1,0,0.248,0,5.5843906408673485,3.218783911070758,0.97,1.472027494181004,Absent
1,0,-0.129,0,6.013262055337298,2.9679028055251737,1.71,6.387398618945498,Absent
0,0,0.112,0,3.7028270701430985,3.9254698729008615,0.37,12.207871763113916,Absent
0,0,-0.07,0,1.799268323829473,0.5116579315285139,1.44,11.47750497874161,Absent
0,1,-0.006,1,4.628339585033478,0.5221593980653163,1.41,3.0925985264959808,Medium
1,1,-0.285,1,0.0,4.243040013561198,2.13,8.744120941932904,High
1,1,-0.295,0,0.2138978334525707,1.9719784249568137,2.96,6.554053384238273,Absent
0,1,-0.276,1,1.8300336379226876,2.2792264672274385,1.17,10.488686707026039,Medium
0,0,0.162,1,3.7609231636498643,3.2983666916602252,1.45,9.784364415923664,High
1,1,-0.03,0,0.5561363566595897,2.071409512898643,0.56,0.8733866696771138,Absent
1,0,-0.256,1,2.8303618146278233,2.1486393567232316,0.16,1.0306247354762714,Medium
1,0,0.227,0,5.835065516603863,4.201362583902995,0.97,5.997529942970524,Absent
0,0,-0.026,1,5.406749482878659,1.0198004596290546,1.22,10.46921629038223,Medium
0,0,0.107,0,1.9064320105195556,4.5735908286666955,2.22,6.543717335312163,Absent
1,0,0.226,0,1.4448669534728746,2.6003052287937245,2.03,4.163990507607016,Absent
0,0,0.166,1,5.220787653897528,4.800932860767497,1.06,6.707792432892036,High
0,1,-0.293,1,1.4512800747706094,4.768254240037714,1.35,0.43730956260782405,Low
0,1,-0.285,0,3.4109870113297784,2.973084748596364,1.58,5.713453191237744,Absent
1,1,-0.11,0,3.0742535138380505,1.172317395544619,0.29,3.9151747966503594,Absent
1,1,0.125,1,4.277227692906047,4.410021776641948,0.84,1.8858907649760772,Medium
0,1,-0.27,1,3.0664902865655153,1.2527656405041747,0.57,2.567446690047446,Low
1,1,-0.047,0,0.6103912656724462,0.5957194160165309,0.0,3.188085569912407,Absent
1,0,0.05,1,3.8749968168661355,2.4537624014042994,0.73,10.577652535244228,High
1,1,0.197,1,4.576966639207104,2.336350592424754,2.8,10.430314432571695,High
1,0,0.188,1,2.138947955739893,3.4848460089230957,1.61,4.810259966163047,High
0,1,-0.068,0,1.3170823437355659,4.842257607969936,2.04,10.826784875459815,Absent
1,1,-0.015,0,1.0259271314211835,2.4551254901771706,2.89,9.15569824686361,Absent
1,0,-0.016,1,2.7146533609853747,2.946825878537721,0.83,8.026736810776638,High
1,1,0.133,1,4.389421708140101,2.5741399907444245,2.12,2.9398718910852617,Low
0,1,-0.056,0,2.772926263928393,2.1811911098399843,0.46,3.255541192590981,Absent
0,0,0.156,0,2.8945667331486726,2.8336313037798204,1.91,6.211706640927036,Absent
1,1,-0.038,1,1.9639448919378242,1.2780275955848313,0.38,7.245657532588236,High
0,1,-0.193,0,5.592757471300288,4.818067970925017,1.17,0.5990367861717611,Absent
0,1,-0.015,0,6.24848987209363,2.0238040986709613,2.33,10.815803705596778,Absent
1,0,0.192,0,4.236010452607888,3.1067644826341,2.06,5.088199456633236,Absent
0,0,-0.082,0,4.16644955000985,3.7149031720251076,1.44,8.317585123810018,Absent
1,1,0.227,1,1.314172681788055,1.4024907761557495,1.73,10.61983074925252,High
0,0,0.204,1,4.340008819878709,3.455326318573177,0.74,6.9431038793790405,High
1,0,0.02,1,3.411868669727723,1.6252596097454401,2.17,11.005383233534399,High
1,1,-0.174,1,1.5222795056890361,4.58366510704928,2.31,7.003627799616522,High
0,1,-0.162,1,0.06578813591566224,3.4690155774225055,2.94,3.6409249400227255,Medium
1,1,0.255,1,4.304857586488714,3.4183633368522788,1.57,7.59593894347238,High
1,0,0.164,0,3.503417508000064,4.079534092920855,1.17,1.018713376441075,Absent
1,0,0.206,0,0.5936936862068448,0.45830038620860303,0.21,10.103077809939899,Absent
0,1,-0.019,1,3.5355594477760532,0.2223659951844162,2.37,2.1295120968888783,Medium
0,0,-0.258,0,1.593940620698212,0.6572830867306367,2.88,9.903042283444842,Absent
0,1,0.13,1,0.4928024575069876,4.714864870171995,0.96,1.774747779380215,Medium
0,0,0.096,1,5.2054670632984905,3.6353151794649206,2.93,0.21513087457069302,Medium
1,0,0.001,0,1.9037660908826386,4.99103664130225,1.2,7.69616027596652,Absent
1,0,-0.199,0,1.556668151046071,0.9129766720616552,1.81,1.519609066453006,Absent
1,0,-0.29,1,4.29323555124807,4.152747930796046,2.25,9.393685064542078,High
1,0,-0.141,0,1.265180170670716,2.4059179779316393,1.63,4.435410622375065,Absent
0,0,0.202,0,0.8222540334420049,1.651793960044515,1.37,0.0,Absent
0,1,0.001,1,0.512562497303688,3.2542803395388935,0.68,1.9296887014264221,Medium
1,0,0.081,0,0.6797522768149865,1.5735272932065405,2.28,11.008058692834597,Absent
1,1,0.024,0,0.19608704478653738,3.6289561136336843,0.61,8.807390770935848,Absent
1,1,0.183,1,2.514997895148047,0.7160928826372077,1.6,11.182598724079497,High
0,1,-0.039,0,3.2155047590429398,4.648653430941129,1.12,10.98180277542039,Absent
1,0,-0.255,0,4.939728355845949,0.8548482587903452,2.32,0.4209161700500727,Absent
0,0,-0.09,0,4.457520104204749,2.9103445685021874,2.51,6.084117185446085,Absent
1,1,0.235,0,3.609892458818884,2.021394543002966,2.88,6.89866466582426,Absent
0,1,0.009,0,0.40785768748919715,2.918408321986003,2.26,0.0,Absent
0,1,-0.217,0,0.2273297638963109,3.2475328308278093,1.79,9.164877219043186,Absent
0,0,-0.05,1,5.484817055299263,2.0227597574068934,0.78,0.18153770001761413,Medium
0,1,-0.245,1,2.6249444752133932,2.591178641394903,0.44,8.107045192338862,High
1,1,0.126,0,4.82872824118362,0.6635099163494793,2.41,7.8120791556753115,Absent
0,0,-0.267,0,0.5091503393999206,1.6698587281737503,0.46,8.445189504420828,Absent
1,1,0.125,0,3.377697990535282,2.7253940039386286,2.7,7.879398894555283,Absent
0,0,0.271,1,4.27535555312053,4.315047916286023,1.15,7.74743553356296,High
0,0,0.221,0,4.21611452867518,3.7426693450775126,2.26,2.641289922188423,Absent
1,0,-0.166,0,4.531683619213995,5.080629904691454,0.88,0.0,Absent
1,1,0.12,1,0.9590421540006866,3.792006348733022,2.2,11.096077952204988,Medium
1,0,-0.185,0,4.369341164675576,0.5961208609525027,2.78,7.805817089146719,Absent
0,1,0.151,1,3.0878838365134147,1.3951096342246763,2.02,12.05629853355747,Medium
0,0,-0.156,0,0.0,1.0917522084205171,2.0,0.0,Absent
0,0,0.107,1,1.0246075374976762,2.533895876430071,0.35,3.8080296565577125,High
0,0,-0.242,1,2.7451265139992898,4.675092157420228,1.38,6.6598332796918776,Medium
0,1,0.069,1,6.072305453809868,1.7913040643476519,2.8,1.0566742387456085,Medium
0,0,0.111,1,2.764870397590291,4.128443094050006,0.01,3.2725689883269133,Medium
1,1,0.231,0,2.9276573913790935,3.3951812397083727,1.68,9.292585515310346,Absent
0,1,0.265,0,3.548263695032282,3.1259179166217748,1.57,3.506972299019565,Absent
0,0,0.282,1,3.751337287753775,2.035600376031585,0.78,2.433563283287549,High
1,1,-0.022,0,3.097160737961616,3.030278806628912,0.52,5.985528604668164,Absent
1,1,-0.242,0,5.589763577606732,2.632194646633689,1.45,4.979035349433533,Absent
0,1,-0.281,1,1.9024479859036496,4.667228417956703,0.12,6.502304084518238,High
0,1,-0.198,1,1.280403338726562,0.2569420626773935,1.6,6.2883904020666135,Medium
0,0,-0.175,0,4.199461741879822,2.1178584377403302,1.4,3.983724639851521,Absent
1,1,0.196,1,5.8193742880928445,1.2026453123059748,2.8,1.6833279463195974,High
0,0,0.099,1,4.644911293325255,4.08521839085609,2.22,5.134854897976397,High
0,0,0.026,0,3.0661679806271604,0.4412274056426908,0.66,5.432515218278801,Absent
0,0,-0.175,0,1.2310433432422532,3.2530485265282403,1.94,6.506689619051418,Absent
1,0,0.182,1,2.16841006425389,0.9175127610830864,1.98,4.810072181687334,High
0,1,0.004,1,1.8626065941100816,0.0,2.81,8.448046542969553,Medium
0,1,0.266,1,5.127745162090334,4.7188718169282104,2.54,5.204441084600948,Low
1,0,-0.02,1,3.6526860471669096,2.3032899530907143,2.53,6.5115628768469,High
0,1,0.198,0,2.8029785559702822,0.8041211049963695,1.95,0.8104367732195557,Absent
1,1,-0.086,0,1.3775329088525607,4.3342760960877715,2.55,0.0,Absent
0,1,-0.198,0,6.159016762526056,1.0979513014352904,2.96,3.565314757041379,Absent
0,0,0.074,1,4.177938133563218,2.642639674441876,1.37,5.377753448838622,High
1,0,0.163,0,5.012818450690159,4.776142234732099,1.27,12.82045933093811,Absent
0,1,0.033,0,0.8534890024213845,1.2414257891058456,1.29,2.9198791033863003,Absent
1,0,0.016,0,2.851889818918724,1.5113977922724082,0.7,8.968425108688125,Absent
0,0,-0.02,0,1.182371227968316,1.394304374892429,1.57,9.659888424781919,Absent
1,1,-0.115,0,1.0236687370346103,2.4568013544823573,2.17,7.01248812504987,Absent
0,0,0.192,0,5.96373554313587,1.5344111263083293,2.01,3.9769421851208673,Absent
1,1,-0.267,1,1.8189994543240129,1.1446372701680285,0.3,8.529501844236563,High
1,0,-0.248,0,5.060235610559403,3.3033976137257794,0.17,0.7497167277112116,Absent
1,1,0.199,1,4.587627882505415,3.091742662293545,0.02,10.97703914650707,High
0,1,-0.096,1,1.8051664786457504,4.011800406296758,0.47,5.84248000667533,Medium
0,1,0.011,0,4.480887383327752,0.42229439174943245,1.18,6.441797707733991,Absent
1,0,-0.019,0,1.0942409672587998,0.9423925452282673,1.88,2.5808159525218874,Absent
0,1,0.065,0,2.9284804481226874,3.6042920026491947,0.15,8.749788269341042,Absent
0,0,0.193,0,2.5828412653845136,0.810911601360043,2.06,8.128395402113384,Absent
1,0,0.017,0,0.6168419702980164,1.8579272353676406,1.3,9.003761947010696,Absent
1,0,0.088,1,0.0,2.873606224114754,1.69,4.204290705681315,High
0,1,-0.013,0,3.624056804610768,0.0,0.25,3.1162825884018726,Absent
1,0,0.262,0,0.11535645366866432,0.07332028496048751,1.98,0.5220977935068776,Absent
1,1,0.219,0,4.6684547431298435,2.2963429744727093,1.45,9.243632328353467,Absent
0,0,-0.217,1,5.552226583787653,0.5742343443222111,2.36,5.014569923196351,High
0,1,0.053,0,1.827978581938556,2.9155867459400784,2.0,0.9445469255819121,Absent
1,0,-0.067,1,4.9571028178747625,2.999286769713631,2.99,6.233360336994789,Low
1,1,-0.199,0,5.2832533482623125,1.2476442015302593,1.62,11.391114108083343,Absent
1,1,-0.27,0,1.7540616043084714,1.2335710084479157,0.23,10.943772961441107,Absent
1,0,0.251,1,1.7226503146295205,2.066618019212756,0.96,6.3567636819747815,High
1,0,-0.11,0,4.425230189551856,0.08606668541321494,1.93,1.2142077503824393,Absent
1,0,-0.178,0,4.436905329959382,3.601225982228907,2.97,12.128229378514979,Absent
1,0,-0.292,0,4.59872015781968,0.6184462655597653,2.62,6.064241662596826,Absent
1,0,0.124,1,4.106855750582519,1.4085492120767757,1.28,6.169717662652636,High
1,1,-0.097,0,1.0772102687626879,4.517788324914684,2.51,7.562848418670859,Absent
0,0,0.097,1,1.4045583394672856,1.0391301427952613,2.48,1.3058354714777505,Low
0,0,-0.065,1,0.8980619510496928,4.1342413060142515,0.65,3.401441571663015,Medium
0,1,0.019,1,1.1607455376792075,3.7861507526430525,2.07,8.67368113116527,Medium
1,1,-0.264,1,2.5797723136178545,3.2660630081679884,1.35,0.6265186328555064,Medium
1,1,0.271,0,2.2988573468679454,3.8071982805424995,2.18,4.702502990424765,Absent
1,0,0.211,1,1.7528303889702104,0.588320810875334,2.96,11.23687108034962,Medium
1,0,-0.151,1,1.169716345564392,0.3704218686248551,2.31,4.232340145734856,High
0,0,-0.255,1,5.623750056346296,4.862340306932417,1.33,8.42209898728052,High
0,0,0.019,1,2.303961694389495,4.798592977954052,1.72,12.320902617308175,High
1,1,0.141,1,3.2400199482306475,3.6994750051382788,0.14,8.246886430786734,High
1,0,0.007,0,3.902579294818299,1.487527563840571,0.21,5.567047691009255,Absent
0,0,0.261,1,0.23965064565151056,3.1753475117511774,0.74,9.10721589893426,High
1,1,0.254,0,3.268773450430666,3.0406345484773247,0.91,2.328365030636923,Absent
0,1,0.103,1,3.2059570093872374,3.1533836851288046,0.91,9.113469904162796,Medium
1,1,0.262,0,5.0730113711783,0.14627006214758492,2.51,11.853749862019622,Absent
0,1,0.044,0,2.947873763915765,4.858029361284771,2.0,9.508649603752517,Absent
0,1,-0.185,1,5.526916950384665,0.49130262413432835,2.23,6.773115461634547,High
1,1,0.188,1,1.12557927304655,2.2351276091429493,2.14,4.876652751510557,Medium
1,0,0.188,0,3.738479353551483,2.7302967880143223,0.06,5.900069420428729,Absent
0,1,0.012,1,1.517078317899819,1.7129499646609287,2.89,4.2468618528868545,Medium
0,1,-0.177,0,1.400949225930874,4.686259624736998,2.07,6.282958338881577,Absent
0,1,-0.052,0,2.7817069813411957,2.537664273653524,2.49,8.234420462953258,Absent
1,0,-0.017,1,1.0540144941700453,3.4494660075057206,1.91,2.6458636276776097,Medium
0,0,0.247,1,0.6329993761502397,3.9809484346265434,2.95,6.855103682525229,High
0,1,-0.234,1,0.5288567547999543,3.359305044867568,0.88,6.65160616476753,High
0,0,0.135,0,0.5923729021039017,2.374520377990772,2.79,3.88641983970554,Absent
1,1,-0.276,0,4.704976350783278,2.1765011512882175,1.42,4.098188333262167,Absent
1,0,0.223,1,0.8800469210487042,3.289063122037265,1.56,1.4985008556479698,High
0,1,-0.111,0,2.5065432319502303,3.709395938177592,1.09,5.106320575584696,Absent
0,1,-0.063,1,1.1821218314722985,3.877804287036835,2.09,11.293202548711099,Medium
0,0,-0.189,0,3.5783887016139393,1.7258585415184255,2.73,9.503404123962518,Absent
0,0,-0.086,1,0.7969100929336376,1.992700415898705,1.35,4.491958865866404,High
1,1,0.059,1,4.619881920416867,0.25171942204594216,0.04,11.218986969023556,Medium
1,1,0.05,0,4.144916075464512,2.4008808097395473,0.84,4.133751474005596,Absent
1,1,0.184,0,1.0687809536100614,1.2262870522592446,0.52,8.621774291705725,Absent
1,1,0.253,0,4.4546640979757495,2.6181360966050633,0.46,8.229953559540302,Absent
1,1,0.088,1,0.607313538952583,1.189072145289226,1.21,6.911471754903023,Medium
0,1,-0.163,1,1.4680444835674153,2.1606150465544847,2.33,10.160200162215332,High
1,0,-0.005,0,4.239040477295325,1.138602404660752,1.3,7.300422988800067,Absent
1,0,-0.264,1,2.409436713899755,1.8977948594719125,2.49,2.701941884716307,Medium
0,0,0.253,1,5.707775626138022,1.6098887283000507,0.98,5.630282905323281,Medium
1,0,0.012,1,0.685636302942691,2.550178714970338,0.17,12.100286898977135,High
1,0,0.151,1,5.107378297533758,2.5269590347413358,2.45,4.922226841143559,High
1,0,-0.148,0,5.263739025942394,3.8882879225486042,1.64,6.687795481485736,Absent
1,1,0.091,0,4.507801293867118,3.7676091835220737,1.57,6.542304409688933,Absent
0,0,-0.256,1,4.926095311705293,1.7394659726480368,1.93,5.343624574237096,High
0,1,-0.227,1,1.347050755932043,4.406297014910736,0.33,8.50042155472914,Medium
1,1,0.138,1,3.731907125774766,1.09627801075936,2.91,4.408977576664305,Medium
0,1,0.29,0,3.8697766375299163,3.5167121508365606,0.77,10.102005976031457,Absent
1,1,0.006,0,1.613289310774236,0.23181369150779058,0.92,9.930498279450578,Absent
1,0,0.124,1,4.885575086612442,2.506696845074123,2.8,8.631261843587986,High
1,0,-0.269,0,0.9139524686987827,0.5159294913383904,2.57,11.14565212834352,Absent
0,1,0.178,1,3.8651625684406445,4.569167340929588,1.89,4.004992444610984,Medium
0,0,-0.126,0,5.4538544691945425,0.22162200412460756,2.8,11.30010504269356,Absent
0,1,-0.167,1,0.8167903457406168,3.742786784960132,0.84,9.885242070632872,Low
1,1,0.197,0,3.440347858463153,0.9987667623900562,2.68,8.620843318243065,Absent
1,1,0.172,0,0.5400332081969224,0.2186949310017577,2.96,6.700492776357203,Absent
0,1,-0.194,1,4.675628973317454,2.1739751277231054,2.88,0.6103781135894082,Medium
1,0,0.014,0,2.6648741839731755,0.0,1.78,2.419683007473794,Absent
0,0,-0.16,0,3.1601173346712477,4.056158112461716,1.22,3.442568688188231,Absent
0,0,-0.158,0,1.7184665187667307,5.147284971108759,1.59,7.513354095475706,Absent
1,1,-0.294,0,3.4520603615216383,0.7093397402416965,1.92,9.87028479516109,Absent
1,0,-0.066,0,2.4900106529627886,1.9355644926766513,1.35,9.875004027283714,Absent
0,1,0.274,1,5.014017876171445,3.027464604655887,0.06,7.689557122219763,High
0,0,0.099,1,4.076221258735245,2.9119069912564033,1.38,8.419010948345923,Medium
0,0,-0.164,0,0.9591036046051113,0.7082247180836643,0.72,2.2696502444627056,Absent
